state,district,time,metric_type,value,source
Karnataka,Chamarajanagar,2026-01,aadhaar_demographic_update,46,UIDAI
Karnataka,Chamrajanagar,2025-03,aadhaar_demographic_update,3523,UIDAI
Karnataka,Chamrajanagar,2025-07,aadhaar_demographic_update,606,UIDAI
Karnataka,Chamrajanagar,2025-09,aadhaar_demographic_update,2070,UIDAI
Karnataka,Chamrajanagar,2025-10,aadhaar_demographic_update,1845,UIDAI
Karnataka,Chamrajanagar,2025-11,aadhaar_demographic_update,2717,UIDAI
Karnataka,Chamrajanagar,2025-12,aadhaar_demographic_update,3797,UIDAI
Karnataka,Chamrajanagar,2026-01,aadhaar_demographic_update,314,UIDAI
Karnataka,Chamrajnagar,2025-09,aadhaar_demographic_update,446,UIDAI
Karnataka,Chamrajnagar,2025-10,aadhaar_demographic_update,344,UIDAI
Karnataka,Chamrajnagar,2025-11,aadhaar_demographic_update,579,UIDAI
Karnataka,Chamrajnagar,2025-12,aadhaar_demographic_update,863,UIDAI
Karnataka,Chamrajnagar,2026-01,aadhaar_demographic_update,46,UIDAI
Karnataka,Chickmagalur,2025-03,aadhaar_demographic_update,1235,UIDAI
Karnataka,Chickmagalur,2025-09,aadhaar_demographic_update,2022,UIDAI
Karnataka,Chickmagalur,2025-10,aadhaar_demographic_update,1710,UIDAI
Karnataka,Chickmagalur,2025-11,aadhaar_demographic_update,2774,UIDAI
Karnataka,Chickmagalur,2025-12,aadhaar_demographic_update,3125,UIDAI
Karnataka,Chickmagalur,2026-01,aadhaar_demographic_update,296,UIDAI
Karnataka,Chikkaballapur,2025-03,aadhaar_demographic_update,5001,UIDAI
Karnataka,Chikkaballapur,2025-04,aadhaar_demographic_update,699,UIDAI
Karnataka,Chikkaballapur,2025-05,aadhaar_demographic_update,3083,UIDAI
Karnataka,Chikkaballapur,2025-06,aadhaar_demographic_update,964,UIDAI
Karnataka,Chikkaballapur,2025-07,aadhaar_demographic_update,859,UIDAI
Karnataka,Chikkaballapur,2025-09,aadhaar_demographic_update,4179,UIDAI
Karnataka,Chikkaballapur,2025-10,aadhaar_demographic_update,3799,UIDAI
Karnataka,Chikkaballapur,2025-11,aadhaar_demographic_update,5558,UIDAI
Karnataka,Chikkaballapur,2025-12,aadhaar_demographic_update,7883,UIDAI
Karnataka,Chikkaballapur,2026-01,aadhaar_demographic_update,678,UIDAI
Karnataka,Chikkamagaluru,2025-03,aadhaar_demographic_update,1126,UIDAI
Karnataka,Chikkamagaluru,2025-05,aadhaar_demographic_update,532,UIDAI
Karnataka,Chikkamagaluru,2025-06,aadhaar_demographic_update,662,UIDAI
Karnataka,Chikkamagaluru,2025-07,aadhaar_demographic_update,457,UIDAI
Karnataka,Chikkamagaluru,2025-09,aadhaar_demographic_update,1198,UIDAI
Karnataka,Chikkamagaluru,2025-10,aadhaar_demographic_update,1230,UIDAI
Karnataka,Chikkamagaluru,2025-11,aadhaar_demographic_update,2237,UIDAI
Karnataka,Chikkamagaluru,2025-12,aadhaar_demographic_update,2775,UIDAI
Karnataka,Chikkamagaluru,2026-01,aadhaar_demographic_update,218,UIDAI
Karnataka,Chikmagalur,2025-09,aadhaar_demographic_update,179,UIDAI
Karnataka,Chikmagalur,2025-10,aadhaar_demographic_update,195,UIDAI
Karnataka,Chikmagalur,2025-11,aadhaar_demographic_update,265,UIDAI
Karnataka,Chikmagalur,2025-12,aadhaar_demographic_update,275,UIDAI
Karnataka,Chikmagalur,2026-01,aadhaar_demographic_update,25,UIDAI
Karnataka,Chitradurga,2025-03,aadhaar_demographic_update,6415,UIDAI
Karnataka,Chitradurga,2025-04,aadhaar_demographic_update,1676,UIDAI
Karnataka,Chitradurga,2025-05,aadhaar_demographic_update,2461,UIDAI
Karnataka,Chitradurga,2025-06,aadhaar_demographic_update,4039,UIDAI
Karnataka,Chitradurga,2025-07,aadhaar_demographic_update,368,UIDAI
Karnataka,Chitradurga,2025-09,aadhaar_demographic_update,5713,UIDAI
Karnataka,Chitradurga,2025-10,aadhaar_demographic_update,5237,UIDAI
Karnataka,Chitradurga,2025-11,aadhaar_demographic_update,7385,UIDAI
Karnataka,Chitradurga,2025-12,aadhaar_demographic_update,10625,UIDAI
Karnataka,Chitradurga,2026-01,aadhaar_demographic_update,920,UIDAI
Karnataka,Dakshina Kannada,2025-03,aadhaar_demographic_update,9061,UIDAI
Karnataka,Dakshina Kannada,2025-04,aadhaar_demographic_update,388,UIDAI
